"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"10_4C_05","10_4C","10",0,-3.75,0,0,NA,429.67,313,NA,NA
"10_4C_05","10_4C","10",1,-3.625,0,0,NA,429.67,313,0,0
"10_4C_05","10_4C","10",2,-3.5,0,0,NA,429.67,313,0,0
"10_4C_05","10_4C","10",3,-3.375,0,0,NA,429.67,313,0,0
"10_4C_05","10_4C","10",4,-3.25,0,0,NA,429.67,313,0,0
"10_4C_05","10_4C","10",5,-3.125,0,0,NA,429.67,313,0,0
"10_4C_05","10_4C","10",6,-3,0,0,NA,429.67,313,0,0
"10_4C_05","10_4C","10",7,-2.875,0,1,3.9712381362915,429.67,313,0,0
"10_4C_05","10_4C","10",8,-2.75,0,1,3.72725701332092,429.63,313.15,0.155241746962584,0
"10_4C_05","10_4C","10",9,-2.625,0,0,NA,429.63,313.15,0,0
"10_4C_05","10_4C","10",10,-2.5,0,1,3.41421365737915,431,313,1.37818721514895,0
"10_4C_05","10_4C","10",11,-2.375,0,0,NA,431,313,0,0
"10_4C_05","10_4C","10",12,-2.25,0,0,NA,431,313,0,0
"10_4C_05","10_4C","10",13,-2.125,0,1,4.19999885559082,433.97,314.72,3.4320984834355,7.7096999999999
"10_4C_05","10_4C","10",14,-2,0,1,4.69213390350342,436.34,315.11,2.40187426814972,0.429900000000047
"10_4C_05","10_4C","10",15,-1.875,0,1,4.60857009887695,436.5,315.24,0.2061552812809,-0.0312000000000001
"10_4C_05","10_4C","10",16,-1.75,0,1,5,436.5,315,0.240000000000009,-0.033599999999998
"10_4C_05","10_4C","10",17,-1.625,0,1,4.3159761428833,436.69,315.14,0.236008474424109,-0.0290000000000058
"10_4C_05","10_4C","10",18,-1.5,0,1,4.83846282958984,436.53,315.15,0.160312195418838,0
"10_4C_05","10_4C","10",19,-1.375,0,0,NA,436.53,315.15,0,0
"10_4C_05","10_4C","10",20,-1.25,0,0,NA,436.53,315.15,0,0
"10_4C_05","10_4C","10",21,-1.125,0,1,4.29617643356323,439.1,317.11,3.23210457751608,0
"10_4C_05","10_4C","10",22,-1,0,0,NA,439.1,317.11,0,0
"10_4C_05","10_4C","10",23,-0.875,0,0,NA,439.1,317.11,0,0
"10_4C_05","10_4C","10",24,-0.75,0,0,NA,439.1,317.11,0,0
"10_4C_05","10_4C","10",25,-0.625,0,0,NA,439.1,317.11,0,0
"10_4C_05","10_4C","10",26,-0.5,0,0,NA,439.1,317.11,0,0
"10_4C_05","10_4C","10",27,-0.375,0,0,NA,439.1,317.11,0,0
"10_4C_05","10_4C","10",28,-0.25,0,0,NA,439.1,317.11,0,0
"10_4C_05","10_4C","10",29,-0.125,0,0,NA,439.1,317.11,0,0
"10_4C_05","10_4C","10",30,0,0,0,NA,439.1,317.11,0,0
"10_4C_05","10_4C","10",31,0.125,0,0,NA,439.1,317.11,0,0
"10_4C_05","10_4C","10",32,0.25,0,0,NA,439.1,317.11,0,0
"10_4C_05","10_4C","10",33,0.375,0,0,NA,439.1,317.11,0,0
