"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"07_3A_19","07_3A","07",0,-4.875,0,0,NA,268.43,90.89,NA,NA
"07_3A_19","07_3A","07",1,-4.75,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",2,-4.625,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",3,-4.5,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",4,-4.375,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",5,-4.25,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",6,-4.125,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",7,-4,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",8,-3.875,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",9,-3.75,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",10,-3.625,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",11,-3.5,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",12,-3.375,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",13,-3.25,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",14,-3.125,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",15,-3,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",16,-2.875,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",17,-2.75,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",18,-2.625,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",19,-2.5,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",20,-2.375,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",21,-2.25,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",22,-2.125,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",23,-2,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",24,-1.875,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",25,-1.75,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",26,-1.625,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",27,-1.5,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",28,-1.375,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",29,-1.25,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",30,-1.125,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",31,-1,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",32,-0.875,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",33,-0.75,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",34,-0.625,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",35,-0.5,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",36,-0.375,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",37,-0.25,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",38,-0.125,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",39,0,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",40,0.125,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",41,0.25,0,0,NA,268.43,90.89,0,0
"07_3A_19","07_3A","07",42,0.375,0,1,3.61316752433777,268.43,90.89,0,0
"07_3A_19","07_3A","07",43,0.5,0,1,4.1309289932251,272.63,90,4.29326216297117,0
"07_3A_19","07_3A","07",44,0.625,0,0,NA,272.63,90,0,0
"07_3A_19","07_3A","07",45,0.75,0,1,4.57052564620972,272.8,89.86,0.220227155455465,0
"07_3A_19","07_3A","07",46,0.875,0,1,4.57052564620972,272.8,89.86,0,0
"07_3A_19","07_3A","07",47,1,0,1,4.57052564620972,272.8,89.86,0,0
"07_3A_19","07_3A","07",48,1.125,0,1,5.28675365447998,272.84,89.37,0.491629942131266,-0.241699999999992
"07_3A_19","07_3A","07",49,1.25,0,1,4.57052564620972,272.8,89.86,0.491629942131266,-0.474400000000167
"07_3A_19","07_3A","07",50,1.375,0,1,3.60555124282837,268,88.5,4.98894778485405,-25.4336000000001
"07_3A_19","07_3A","07",51,1.5,0,1,4.64440011978149,272.8,90.26,5.11249449877456,-0.704000000000012
"07_3A_19","07_3A","07",52,1.625,0,1,4.57052564620972,272.8,89.86,0.400000000000006,0
"07_3A_19","07_3A","07",53,1.75,0,1,4.57052564620972,272.8,89.86,0,0
"07_3A_19","07_3A","07",54,1.875,0,1,4.57052564620972,272.8,89.86,0,0
"07_3A_19","07_3A","07",55,2,0,1,4.24264049530029,275.5,83.5,6.90938492197387,12.6114
"07_3A_19","07_3A","07",56,2.125,0,1,3.63458633422852,276.19,81.81,1.82543145584818,0
"07_3A_19","07_3A","07",57,2.25,0,1,3.63458633422852,276.19,81.81,0,0
"07_3A_19","07_3A","07",58,2.375,0,1,3.83653593063354,276.14,81.55,0.264764045897482,-0.135000000000008
"07_3A_19","07_3A","07",59,2.5,0,1,3.60555124282837,276.5,82,0.576281181368967,-0.225000000000001
"07_3A_19","07_3A","07",60,2.625,0,1,3.16227769851685,276.5,81.5,0.5,0
"07_3A_19","07_3A","07",61,2.75,0,1,3.16227769851685,276.5,81.5,0,0
"07_3A_19","07_3A","07",62,2.875,0,0,NA,276.5,81.5,0,0
"07_3A_19","07_3A","07",63,3,0,1,3.61316752433777,276.22,81.63,0.308706980808636,0.0850000000000017
"07_3A_19","07_3A","07",64,3.125,0,1,3.10949110984802,276,81.81,0.284253408071063,0
"07_3A_19","07_3A","07",65,3.25,0,0,NA,276,81.81,0,0
"07_3A_19","07_3A","07",66,3.375,0,0,NA,276,81.81,0,0
"07_3A_19","07_3A","07",67,3.5,0,0,NA,276,81.81,0,0
"07_3A_19","07_3A","07",68,3.625,0,0,NA,276,81.81,0,0
"07_3A_19","07_3A","07",69,3.75,0,1,3.16227769851685,281.5,102.5,21.4085520295045,0
"07_3A_19","07_3A","07",70,3.875,0,0,NA,281.5,102.5,0,0
"07_3A_19","07_3A","07",71,4,0,0,NA,281.5,102.5,0,0
