"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"61_1B_15","61_1B","61",0,-1.375,0,0,NA,40.44,250.25,NA,NA
"61_1B_15","61_1B","61",1,-1.25,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",2,-1.125,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",3,-1,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",4,-0.875,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",5,-0.75,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",6,-0.625,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",7,-0.5,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",8,-0.375,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",9,-0.25,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",10,-0.125,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",11,0,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",12,0.125,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",13,0.25,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",14,0.375,0,1,4.00222158432007,40.44,250.25,0,0
"61_1B_15","61_1B","61",15,0.5,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",16,0.625,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",17,0.75,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",18,0.875,0,1,3.30277562141418,40.44,250.25,0,0
"61_1B_15","61_1B","61",19,1,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",20,1.125,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",21,1.25,0,1,3.16227769851685,40.44,250.25,0,0
"61_1B_15","61_1B","61",22,1.375,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",23,1.5,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",24,1.625,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",25,1.75,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",26,1.875,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",27,2,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",28,2.125,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",29,2.25,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",30,2.375,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",31,2.5,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",32,2.625,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",33,2.75,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",34,2.875,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",35,3,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",36,3.125,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",37,3.25,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",38,3.375,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",39,3.5,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",40,3.625,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",41,3.75,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",42,3.875,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",43,4,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",44,4.125,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",45,4.25,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",46,4.375,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",47,4.5,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",48,4.625,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",49,4.75,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",50,4.875,0,1,3.60555124282837,40.44,250.25,0,0
"61_1B_15","61_1B","61",51,5,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",52,5.125,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",53,5.25,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",54,5.375,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",55,5.5,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",56,5.625,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",57,5.75,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",58,5.875,0,0,NA,40.44,250.25,0,0
"61_1B_15","61_1B","61",59,6,0,1,3.61316752433777,40.44,250.25,0,0
"61_1B_15","61_1B","61",60,6.125,0,1,4.34192895889282,32,236.16,16.4244238863955,20.6250999999999
"61_1B_15","61_1B","61",61,6.25,0,1,3.63458633422852,31.81,234.81,1.36330480817753,-0.197599999999996
"61_1B_15","61_1B","61",62,6.375,0,1,3.60555124282837,31.5,235,0.363593179253955,-0.132199999999998
"61_1B_15","61_1B","61",63,6.5,0,1,3.63458633422852,31.81,234.81,0.363593179253955,-0.214299999999997
"61_1B_15","61_1B","61",64,6.625,0,1,3.61316752433777,31.37,235.22,0.601414998150192,-0.147399999999998
"61_1B_15","61_1B","61",65,6.75,0,1,3.60555124282837,31.5,235,0.255538646783611,-0.0732999999999998
"61_1B_15","61_1B","61",66,6.875,0,1,3.79621624946594,31.41,235.28,0.294108823397056,0
"61_1B_15","61_1B","61",67,7,0,0,NA,31.41,235.28,0,0
"61_1B_15","61_1B","61",68,7.125,0,1,3.9712381362915,31.33,235,0.291204395571222,0.465200000000001
