"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"59_2C_09","59_2C","59",0,-1.125,0,0,NA,191,391.16,NA,NA
"59_2C_09","59_2C","59",1,-1,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",2,-0.875,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",3,-0.75,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",4,-0.625,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",5,-0.5,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",6,-0.375,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",7,-0.25,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",8,-0.125,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",9,0,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",10,0.125,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",11,0.25,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",12,0.375,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",13,0.5,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",14,0.625,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",15,0.75,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",16,0.875,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",17,1,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",18,1.125,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",19,1.25,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",20,1.375,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",21,1.5,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",22,1.625,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",23,1.75,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",24,1.875,0,0,NA,191,391.16,0,0
"59_2C_09","59_2C","59",25,2,0,0,NA,191,391.16,0,0
