"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"58_5B_11","58_5B","58",0,-1.625,0,0,NA,548.81,244,NA,NA
"58_5B_11","58_5B","58",1,-1.5,0,1,3.10949110984802,548.81,244,0,0
"58_5B_11","58_5B","58",2,-1.375,0,0,NA,548.81,244,0,0
"58_5B_11","58_5B","58",3,-1.25,0,0,NA,548.81,244,0,0
"58_5B_11","58_5B","58",4,-1.125,0,0,NA,548.81,244,0,0
"58_5B_11","58_5B","58",5,-1,0,0,NA,548.81,244,0,0
"58_5B_11","58_5B","58",6,-0.875,0,0,NA,548.81,244,0,0
"58_5B_11","58_5B","58",7,-0.75,0,0,NA,548.81,244,0,0
"58_5B_11","58_5B","58",8,-0.625,0,0,NA,548.81,244,0,0
"58_5B_11","58_5B","58",9,-0.5,0,0,NA,548.81,244,0,0
"58_5B_11","58_5B","58",10,-0.375,0,0,NA,548.81,244,0,0
"58_5B_11","58_5B","58",11,-0.25,0,0,NA,548.81,244,0,0
"58_5B_11","58_5B","58",12,-0.125,0,1,3.30277562141418,551.5,251,7.49907327607887,0
"58_5B_11","58_5B","58",13,0,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",14,0.125,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",15,0.25,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",16,0.375,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",17,0.5,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",18,0.625,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",19,0.75,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",20,0.875,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",21,1,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",22,1.125,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",23,1.25,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",24,1.375,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",25,1.5,0,0,NA,551.5,251,0,0
"58_5B_11","58_5B","58",26,1.625,0,1,3.9712381362915,553,253.67,3.06249897959166,0
"58_5B_11","58_5B","58",27,1.75,0,0,NA,553,253.67,0,0
"58_5B_11","58_5B","58",28,1.875,0,0,NA,553,253.67,0,0
"58_5B_11","58_5B","58",29,2,0,0,NA,553,253.67,0,0
"58_5B_11","58_5B","58",30,2.125,0,0,NA,553,253.67,0,0
"58_5B_11","58_5B","58",31,2.25,0,0,NA,553,253.67,0,0
"58_5B_11","58_5B","58",32,2.375,0,0,NA,553,253.67,0,0
"58_5B_11","58_5B","58",33,2.5,0,0,NA,553,253.67,0,0
"58_5B_11","58_5B","58",34,2.625,0,0,NA,553,253.67,0,0
"58_5B_11","58_5B","58",35,2.75,0,0,NA,553,253.67,0,0
"58_5B_11","58_5B","58",36,2.875,0,1,4.12310552597046,550,254.5,3.1126997927844,-1.15250000000004
"58_5B_11","58_5B","58",37,3,0,1,4.27798509597778,550.73,255.75,1.44754965372523,0
"58_5B_11","58_5B","58",38,3.125,0,1,4.27798509597778,550.73,255.75,0,0
"58_5B_11","58_5B","58",39,3.25,0,0,NA,550.73,255.75,0,0
"58_5B_11","58_5B","58",40,3.375,0,1,4.3159761428833,551.86,257.31,1.92626581758593,0.96369999999998
"58_5B_11","58_5B","58",41,3.5,0,1,3.50364899635315,552.63,257.37,0.772334124585967,-0.892299999999977
"58_5B_11","58_5B","58",42,3.625,0,1,3.60555124282837,551.5,257,1.18903322073018,0
"58_5B_11","58_5B","58",43,3.75,0,0,NA,551.5,257,0,0
"58_5B_11","58_5B","58",44,3.875,0,0,NA,551.5,257,0,0
"58_5B_11","58_5B","58",45,4,0,1,3.72725701332092,551.85,257.37,0.509313263129893,0.100599999999994
"58_5B_11","58_5B","58",46,4.125,0,1,4.12310552597046,552,257.5,0.198494332412772,1.6549999999998
"58_5B_11","58_5B","58",47,4.25,0,1,4,560,261,8.73212459828649,3.6249999999998
"58_5B_11","58_5B","58",48,4.375,0,1,4.53220129013062,560.16,261.67,0.688839603971789,-0.197000000000003
"58_5B_11","58_5B","58",49,4.5,0,1,3.86455106735229,559.85,261.45,0.380131556174936,0
"58_5B_11","58_5B","58",50,4.625,0,0,NA,559.85,261.45,0,0
"58_5B_11","58_5B","58",51,4.75,0,1,4.3159761428833,564.31,261.86,4.4788056443654,6.26960000000038
"58_5B_11","58_5B","58",52,4.875,0,1,4.3159761428833,565.69,262.14,1.40811931312666,0
"58_5B_11","58_5B","58",53,5,0,0,NA,565.69,262.14,0,0
"58_5B_11","58_5B","58",54,5.125,0,0,NA,565.69,262.14,0,0
"58_5B_11","58_5B","58",55,5.25,0,0,NA,565.69,262.14,0,0
"58_5B_11","58_5B","58",56,5.375,0,1,3.10949110984802,571,264.19,5.69197680950998,0
"58_5B_11","58_5B","58",57,5.5,0,0,NA,571,264.19,0,0
"58_5B_11","58_5B","58",58,5.625,0,0,NA,571,264.19,0,0
"58_5B_11","58_5B","58",59,5.75,0,1,3.61316752433777,571.22,264.37,0.284253408071063,-0.205000000000019
"58_5B_11","58_5B","58",60,5.875,0,1,3.60555124282837,571,263.5,0.897385090136904,0
"58_5B_11","58_5B","58",61,6,0,0,NA,571,263.5,0,0
"58_5B_11","58_5B","58",62,6.125,0,1,3.10949110984802,574.81,258,6.69074734241247,20.3299000000002
"58_5B_11","58_5B","58",63,6.25,0,1,4.29617643356323,577.1,255.89,3.11387218748625,0
"58_5B_11","58_5B","58",64,6.375,0,0,NA,577.1,255.89,0,0
"58_5B_11","58_5B","58",65,6.5,0,1,4.4320182800293,578.37,248.46,7.53775828744857,56.1019999999998
"58_5B_11","58_5B","58",66,6.625,0,1,4.69213390350342,580.89,241.34,7.55280080499943,9.81800000000006
"58_5B_11","58_5B","58",67,6.75,0,1,4.4721360206604,581,240,1.34450734471776,0
"58_5B_11","58_5B","58",68,6.875,0,1,4.4721360206604,581,240,0,0
"58_5B_11","58_5B","58",69,7,0,1,4.73271036148071,580.9,240.19,0.214709105535847,-0.0461000000000037
"58_5B_11","58_5B","58",70,7.125,0,1,4.4721360206604,581,240,0.214709105535847,0.0756000000000037
"58_5B_11","58_5B","58",71,7.25,0,1,4.69213390350342,581.11,239.66,0.35735136770412,-0.1722
"58_5B_11","58_5B","58",72,7.375,0,1,5.30143642425537,581.09,240.16,0.500399840127871,0.0940000000000007
"58_5B_11","58_5B","58",73,7.5,0,1,4.69213390350342,580.89,240.34,0.269072480941513,-1.88120000000017
"58_5B_11","58_5B","58",74,7.625,0,1,4.60857009887695,583.24,232.5,8.18462583139878,0
