"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"50_5C_05","50_5C","50",0,-1.5,0,0,NA,537.5,366,NA,NA
"50_5C_05","50_5C","50",1,-1.375,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",2,-1.25,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",3,-1.125,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",4,-1,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",5,-0.875,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",6,-0.75,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",7,-0.625,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",8,-0.5,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",9,-0.375,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",10,-0.25,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",11,-0.125,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",12,0,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",13,0.125,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",14,0.25,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",15,0.375,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",16,0.5,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",17,0.625,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",18,0.75,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",19,0.875,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",20,1,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",21,1.125,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",22,1.25,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",23,1.375,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",24,1.5,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",25,1.625,0,0,NA,537.5,366,0,0
"50_5C_05","50_5C","50",26,1.75,0,0,NA,537.5,366,0,0
