"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"11_4B_09","11_4B","11",0,-0.875,0,0,NA,417.78,255.7,NA,NA
"11_4B_09","11_4B","11",1,-0.75,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",2,-0.625,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",3,-0.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",4,-0.375,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",5,-0.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",6,-0.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",7,0,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",8,0.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",9,0.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",10,0.375,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",11,0.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",12,0.625,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",13,0.75,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",14,0.875,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",15,1,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",16,1.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",17,1.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",18,1.375,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",19,1.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",20,1.625,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",21,1.75,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",22,1.875,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",23,2,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",24,2.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",25,2.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",26,2.375,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",27,2.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",28,2.625,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",29,2.75,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",30,2.875,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",31,3,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",32,3.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",33,3.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",34,3.375,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",35,3.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",36,3.625,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",37,3.75,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",38,3.875,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",39,4,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",40,4.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",41,4.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",42,4.375,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",43,4.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",44,4.625,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",45,4.75,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",46,4.875,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",47,5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",48,5.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",49,5.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",50,5.375,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",51,5.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",52,5.625,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",53,5.75,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",54,5.875,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",55,6,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",56,6.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",57,6.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",58,6.375,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",59,6.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",60,6.625,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",61,6.75,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",62,6.875,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",63,7,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",64,7.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",65,7.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",66,7.375,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",67,7.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",68,7.625,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",69,7.75,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",70,7.875,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",71,8,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",72,8.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",73,8.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",74,8.375,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",75,8.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",76,8.625,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",77,8.75,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",78,8.875,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",79,9,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",80,9.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",81,9.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",82,9.375,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",83,9.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",84,9.625,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",85,9.75,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",86,9.875,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",87,10,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",88,10.125,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",89,10.25,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",90,10.375,0,1,4.62220525741577,417.78,255.7,0,0
"11_4B_09","11_4B","11",91,10.5,0,0,NA,417.78,255.7,0,0
"11_4B_09","11_4B","11",92,10.625,0,1,5.09931707382202,434.35,268.26,20.7922701983213,12.3306999999992
"11_4B_09","11_4B","11",93,10.75,0,1,4.62220525741577,434.7,268.78,0.626817357768559,0.141400000000018
"11_4B_09","11_4B","11",94,10.875,0,1,4.01123428344727,435,268.85,0.30805843601501,1.4755000000001
"11_4B_09","11_4B","11",95,11,0,1,5.10945129394531,439.65,270,4.79009394479897,0
"11_4B_09","11_4B","11",96,11.125,0,0,NA,439.65,270,0,0
"11_4B_09","11_4B","11",97,11.25,0,1,4.82030439376831,445.14,270.2,5.49364177936641,1.93640000000008
"11_4B_09","11_4B","11",98,11.375,0,1,5,445.5,270,0.411825205639486,0.134800000000005
"11_4B_09","11_4B","11",99,11.5,0,1,4.4032998085022,445.93,270.1,0.441474801092894,-0.115099999999995
"11_4B_09","11_4B","11",100,11.625,0,1,4.69213390350342,445.66,270.11,0.270185121722107,-0.0405999999999909
"11_4B_09","11_4B","11",101,11.75,0,1,4.73271036148071,445.81,270.1,0.150332963783706,0.0308999999999932
"11_4B_09","11_4B","11",102,11.875,0,1,4.60145568847656,446,269.86,0.306104557300285,-0.0640000000000024
"11_4B_09","11_4B","11",103,12,0,1,4.34192895889282,445.84,270,0.212602916254703,0.0667999999999996
"11_4B_09","11_4B","11",104,12.125,0,1,5.09931707382202,445.65,270.26,0.322024843762084,-0.0810999999999935
"11_4B_09","11_4B","11",105,12.25,0,1,4.84461498260498,445.68,269.97,0.291547594742232,-0.041199999999991
"11_4B_09","11_4B","11",106,12.375,0,1,4.69213390350342,445.66,270.11,0.141421356237293,-0.0122000000000028
"11_4B_09","11_4B","11",107,12.5,0,1,5,445.5,270,0.194164878389504,-0.121400000000021
"11_4B_09","11_4B","11",108,12.625,0,1,4.73271036148071,446.19,270.1,0.697208720542135,-0.201199999999986
"11_4B_09","11_4B","11",109,12.75,0,1,5.49665641784668,445.91,270.02,0.291204395571206,-0.0387999999999988
"11_4B_09","11_4B","11",110,12.875,0,1,4.82044458389282,446,270.19,0.192353840616716,-0.0202999999999887
"11_4B_09","11_4B","11",111,13,0,1,4.86371183395386,445.68,270.24,0.323882694814028,-0.114399999999999
"11_4B_09","11_4B","11",112,13.125,0,1,4.4721360206604,446,270,0.4,0
"11_4B_09","11_4B","11",113,13.25,0,1,4.4721360206604,446,270,0,0
"11_4B_09","11_4B","11",114,13.375,0,1,3.61316752433777,445.63,269.78,0.430464865000636,0
"11_4B_09","11_4B","11",115,13.5,0,0,NA,445.63,269.78,0,0
"11_4B_09","11_4B","11",116,13.625,0,0,NA,445.63,269.78,0,0
"11_4B_09","11_4B","11",117,13.75,0,0,NA,445.63,269.78,0,0
"11_4B_09","11_4B","11",118,13.875,0,0,NA,445.63,269.78,0,0
"11_4B_09","11_4B","11",119,14,0,0,NA,445.63,269.78,0,0
"11_4B_09","11_4B","11",120,14.125,0,0,NA,445.63,269.78,0,0
"11_4B_09","11_4B","11",121,14.25,0,0,NA,445.63,269.78,0,0
"11_4B_09","11_4B","11",122,14.375,0,0,NA,445.63,269.78,0,0
"11_4B_09","11_4B","11",123,14.5,0,0,NA,445.63,269.78,0,0
"11_4B_09","11_4B","11",124,14.625,0,0,NA,445.63,269.78,0,0
"11_4B_09","11_4B","11",125,14.75,0,0,NA,445.63,269.78,0,0
