"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"32_1C_05","32_1C","32",0,-4.625,0,1,3.60555124282837,37.5,336,NA,NA
"32_1C_05","32_1C","32",1,-4.5,0,1,3.60555124282837,37.5,336,0,0
"32_1C_05","32_1C","32",2,-4.375,0,1,3.60555124282837,37.5,336,0,0
"32_1C_05","32_1C","32",3,-4.25,0,1,3.60555124282837,37.5,336,0,0
"32_1C_05","32_1C","32",4,-4.125,0,1,3.60555124282837,37.5,336,0,0
"32_1C_05","32_1C","32",5,-4,0,1,3.60555124282837,37.5,336,0,0
"32_1C_05","32_1C","32",6,-3.875,0,1,3.60555124282837,37.5,336,0,0
"32_1C_05","32_1C","32",7,-3.75,0,0,NA,37.5,336,0,0
"32_1C_05","32_1C","32",8,-3.625,0,1,3.16227769851685,32.83,338.77,5.42971454129956,-13.0647000000001
"32_1C_05","32_1C","32",9,-3.5,0,1,4.4320182800293,36.63,340.46,4.15885801633093,1.92679999999996
"32_1C_05","32_1C","32",10,-3.375,0,1,4.60139656066895,36.55,341.78,1.32242202038532,2.57640000000002
"32_1C_05","32_1C","32",11,-3.25,0,1,4.3159761428833,35.86,343.69,2.0308126452236,0.228599999999967
"32_1C_05","32_1C","32",12,-3.125,0,1,4.29617643356323,36.11,343.9,0.326496554346277,0
"32_1C_05","32_1C","32",13,-3,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",14,-2.875,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",15,-2.75,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",16,-2.625,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",17,-2.5,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",18,-2.375,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",19,-2.25,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",20,-2.125,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",21,-2,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",22,-1.875,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",23,-1.75,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",24,-1.625,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",25,-1.5,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",26,-1.375,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",27,-1.25,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",28,-1.125,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",29,-1,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",30,-0.875,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",31,-0.75,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",32,-0.625,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",33,-0.5,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",34,-0.375,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",35,-0.25,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",36,-0.125,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",37,0,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",38,0.125,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",39,0.25,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",40,0.375,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",41,0.5,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",42,0.625,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",43,0.75,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",44,0.875,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",45,1,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",46,1.125,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",47,1.25,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",48,1.375,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",49,1.5,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",50,1.625,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",51,1.75,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",52,1.875,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",53,2,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",54,2.125,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",55,2.25,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",56,2.375,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",57,2.5,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",58,2.625,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",59,2.75,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",60,2.875,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",61,3,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",62,3.125,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",63,3.25,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",64,3.375,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",65,3.5,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",66,3.625,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",67,3.75,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",68,3.875,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",69,4,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",70,4.125,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",71,4.25,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",72,4.375,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",73,4.5,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",74,4.625,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",75,4.75,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",76,4.875,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",77,5,0,0,NA,36.11,343.9,0,0
"32_1C_05","32_1C","32",78,5.125,0,0,NA,36.11,343.9,0,0
