,frame,x,y,blobs,blob_size,sec,distance,dot_product
0,0,451.0,79.5,0,,-2.625,,
1,1.0,451.0,79.5,0,,-2.5,0.0,
2,2.0,451.0,79.5,0,,-2.375,0.0,0.0
3,3.0,451.0,79.5,0,,-2.25,0.0,0.0
4,4.0,451.0,79.5,0,,-2.125,0.0,0.0
5,5.0,451.0,79.5,0,,-2.0,0.0,0.0
6,6.0,451.0,79.5,0,,-1.875,0.0,0.0
7,7.0,451.0,79.5,0,,-1.75,0.0,0.0
8,8.0,451.0,79.5,0,,-1.625,0.0,0.0
9,9.0,451.0,79.5,0,,-1.5,0.0,0.0
10,10.0,451.0,79.5,0,,-1.375,0.0,0.0
11,11.0,451.0,79.5,0,,-1.25,0.0,0.0
12,12.0,451.0,79.5,0,,-1.125,0.0,0.0
13,13.0,451.0,79.5,0,,-1.0,0.0,0.0
14,14.0,451.0,79.5,0,,-0.875,0.0,0.0
15,15.0,451.0,79.5,1.0,3.605551242828369,-0.75,0.0,0.0
16,16.0,451.0,79.5,0,,-0.625,0.0,0.0
17,17.0,451.0,79.5,0,,-0.5,0.0,0.0
18,18.0,451.0,79.5,0,,-0.375,0.0,0.0
19,19.0,451.0,79.5,0,,-0.25,0.0,0.0
20,20.0,451.0,79.5,0,,-0.125,0.0,0.0
21,21.0,424.5,118.5,1.0,3.1622776985168457,0.0,47.15135204848319,0.0
22,22.0,424.5,118.5,0,,0.125,0.0,0.0
23,23.0,424.5,118.5,0,,0.25,0.0,0.0
24,24.0,424.5,118.5,0,,0.375,0.0,0.0
25,25.0,424.5,118.5,0,,0.5,0.0,0.0
26,26.0,478.72,90.5,1.0,3.576000213623047,0.625,61.0230153302834,0.0
27,27.0,479.45,95.22,1.0,4.601396560668945,0.75,4.776117670242217,-92.57940000000204
28,28.0,479.45,95.22,0,,0.875,0.0,-0.0
29,29.0,481.1,102.93,1.0,4.403299808502197,1.0,7.884579887349752,-0.0
30,30.0,480.89,109.34,1.0,4.692133903503418,1.125,6.4134390150682785,49.074599999999954
31,31.0,478.43,117.77,1.0,4.545217514038086,1.25,8.781600081989602,54.55290000000001
32,32.0,477.28,121.5,1.0,3.576000213623047,1.375,3.903255051876588,34.272900000000064
33,33.0,477.5,122.0,1.0,5.0,1.5,0.5462600113499175,1.6119999999999632
34,34.0,477.41,121.28,1.0,3.7962162494659424,1.625,0.7256031973468653,-0.37979999999999636
35,35.0,477.28,121.5,1.0,3.576000213623047,1.75,0.25553864678363836,-0.14669999999999747
36,36.0,477.28,121.5,0,,1.875,0.0,0.0
37,37.0,477.63,120.85,1.0,3.727257013320923,2.0,0.7382411530116858,0.0
38,38.0,477.41,121.28,1.0,3.7962162494659424,2.125,0.4830113870293255,-0.3565000000000015
39,39.0,476.56,123.25,1.0,4.002221584320068,2.25,2.1455535416297664,1.034099999999993
40,40.0,476.15,123.0,1.0,4.011234283447266,2.375,0.4802082881417401,-0.14399999999996915
41,41.0,476.41,123.28,1.0,3.7962162494659424,2.5,0.38209946349088936,-0.17660000000002635
42,42.0,476.41,123.28,1.0,3.7962162494659424,2.625,0.0,-0.0
43,43.0,476.5,123.0,1.0,3.605551242828369,2.75,0.2941088233970483,0.0
44,44.0,476.14,123.31,1.0,4.315976142883301,2.875,0.4750789408087999,-0.11919999999999321
45,45.0,476.37,122.78,1.0,3.6131675243377686,3.0,0.5777542730261799,-0.24710000000001126
46,46.0,476.5,123.0,1.0,3.605551242828369,3.125,0.25553864678360944,-0.08669999999999833
47,47.0,476.37,122.78,1.0,3.6131675243377686,3.25,0.25553864678360944,-0.06529999999999832
48,48.0,476.37,122.78,1.0,3.6131675243377686,3.375,0.0,0.0
49,49.0,476.37,122.78,0,,3.5,0.0,0.0
50,50.0,476.41,123.28,1.0,3.7962162494659424,3.625,0.5015974481593798,-0.0
51,51.0,476.15,123.0,1.0,4.011234283447266,3.75,0.38209946349088936,-0.1504000000000078
52,52.0,476.5,123.0,1.0,3.605551242828369,3.875,0.35000000000002274,-0.09100000000002262
53,53.0,476.24,123.5,1.0,4.608570098876953,4.0,0.5635601121442106,-0.09100000000000273
54,54.0,471.89,127.34,1.0,4.692133903503418,4.125,5.802421908134587,3.050999999999968
55,55.0,471.76,127.5,1.0,4.608570098876953,4.25,0.2061552812808775,1.1798999999999706
56,56.0,471.2,128.88,1.0,4.468204498291016,4.375,1.489295135290514,0.2935999999999923
57,57.0,470.85,128.85,1.0,4.303342342376709,4.5,0.351283361404972,0.15459999999998025
58,58.0,471.0,129.0,1.0,4.4721360206604,4.625,0.2121320343559522,-0.05699999999998727
59,59.0,470.66,129.11,1.0,4.692133903503418,4.75,0.35735136770409315,-0.03449999999998585
60,60.0,470.5,129.0,1.0,3.605551242828369,4.875,0.19416487838950433,0.0423000000000015
61,61.0,470.84,129.0,1.0,4.341928958892822,5.0,0.339999999999975,-0.0544000000000045
62,62.0,470.71,128.84,1.0,3.945650577545166,5.125,0.2061552812808775,-0.0441999999999952
63,63.0,470.5,129.5,1.0,4.242640495300293,5.25,0.6926037828369023,-0.07830000000000083
64,64.0,470.5,129.0,1.0,3.605551242828369,5.375,0.5,-0.3299999999999983
65,65.0,470.85,128.85,1.0,4.303342342376709,5.5,0.38078865529321854,0.07500000000000284
66,66.0,463.5,133.0,1.0,3.605551242828369,5.625,8.440675328431984,-3.1950000000001997
67,67.0,461.84,133.71,1.0,3.945650577545166,5.75,1.8054639292990857,15.147500000000258
68,68.0,461.5,134.0,1.0,3.605551242828369,5.875,0.4468780594300624,0.7702999999999637
69,69.0,461.3,134.21,1.0,3.849656343460083,6.0,0.2899999999999979,0.12889999999999177
70,70.0,461.5,134.0,1.0,3.3027756214141846,6.125,0.2899999999999979,-0.0840999999999988
71,71.0,461.5,134.0,0,,6.25,0.0,0.0
72,72.0,461.22,134.28,1.0,4.57938289642334,6.375,0.3959797974644481,0.0
73,73.0,461.63,134.0,1.0,4.130928993225098,6.5,0.4964876634922307,-0.19319999999998055
74,74.0,461.63,134.0,0,,6.625,0.0,0.0
75,75.0,460.0,135.0,2.0,4.0,6.75,1.9123022773609786,0.0
76,76.0,459.0,135.5,1.0,3.605551242828369,6.875,1.118033988749895,2.1299999999999955
77,77.0,457.85,135.85,1.0,4.303342342376709,7.0,1.2020815280171073,1.3249999999999744
78,78.0,458.85,135.15,1.0,4.303342342376709,7.125,1.2206555615733636,-1.3949999999999694
79,79.0,458.5,135.5,1.0,3.1622776985168457,7.25,0.49497474683059534,-0.5950000000000147
80,80.0,458.67,135.0,1.0,3.971238136291504,7.375,0.5281098370604409,-0.2345000000000066
81,81.0,458.81,135.19,1.0,3.6345863342285156,7.5,0.236008474424109,-0.07119999999999896
82,82.0,458.71,135.16,1.0,3.945650577545166,7.625,0.1044030650891276,-0.019700000000001966
83,83.0,458.85,135.37,1.0,3.727257013320923,7.75,0.25238858928250985,-0.02030000000000798
84,84.0,458.29,135.16,1.0,3.945650577545166,7.875,0.5980802621722321,-0.12250000000002785
85,85.0,458.33,135.0,1.0,3.971238136291504,8.0,0.16492422502469428,0.011200000000020843
86,86.0,458.78,135.63,1.0,3.6131675243377686,8.125,0.7742092740338261,-0.08280000000001395
87,87.0,458.85,135.37,1.0,3.727257013320923,8.25,0.26925824035672946,-0.13229999999997138
88,88.0,458.71,135.16,1.0,3.945650577545166,8.375,0.25238858928250985,0.04479999999999014
89,89.0,458.71,135.16,0,,8.5,0.0,0.0
90,90.0,458.71,135.16,0,,8.625,0.0,0.0
