,frame,x,y,blobs,blob_size,sec,distance,dot_product
0,0.0,417.5,464.5,1.0,3.1622776985168457,-2.375,,
1,1.0,417.5,464.5,1.0,3.1622776985168457,-2.25,0.0,
2,2.0,417.5,464.5,1.0,3.1622776985168457,-2.125,0.0,0.0
3,3.0,417.5,464.5,1.0,3.1622776985168457,-2.0,0.0,0.0
4,4.0,417.5,464.5,1.0,3.1622776985168457,-1.875,0.0,0.0
5,5.0,417.5,464.5,1.0,3.1622776985168457,-1.75,0.0,0.0
6,6.0,417.5,464.5,0,,-1.625,0.0,0.0
7,7.0,416.62,478.94,1.0,4.751644611358643,-1.5,14.466789554009553,0.0
8,8.0,416.43,480.77,1.0,4.545217514038086,-1.375,1.8398369492973938,26.592399999999763
9,9.0,416.29,480.4,1.0,4.2654242515563965,-1.25,0.39560080889704907,-0.6505000000000054
10,10.0,417.22,488.63,1.0,3.6131675243377686,-1.125,8.282378885320346,-3.1753000000000324
11,11.0,417.0,488.67,1.0,3.971238136291504,-1.0,0.22360679775000947,0.12460000000014226
12,12.0,417.63,488.78,1.0,3.6131675243377686,-0.875,0.6395310782127673,-0.13420000000001567
13,13.0,417.0,488.5,1.0,3.605551242828369,-0.75,0.6894200461257121,-0.42769999999997915
14,14.0,416.78,488.63,1.0,3.6131675243377686,-0.625,0.2555386467836339,0.102200000000021
15,15.0,417.0,488.67,1.0,3.971238136291504,-0.5,0.22360679775000947,-0.04320000000000952
16,16.0,416.78,488.63,1.0,3.6131675243377686,-0.375,0.22360679775000947,-0.05000000000001364
17,17.0,416.78,488.63,1.0,3.6131675243377686,-0.25,0.0,0.0
18,18.0,417.0,488.5,1.0,3.605551242828369,-0.125,0.2555386467836339,0.0
19,19.0,416.63,488.78,1.0,3.6131675243377686,0.0,0.46400431032479433,-0.11780000000000629
20,20.0,416.81,488.81,1.0,3.6345863342285156,0.125,0.18248287590895818,-0.05819999999999588
21,21.0,417.0,488.5,1.0,3.605551242828369,0.25,0.3635931792539576,0.024899999999991658
22,22.0,415.72,497.96,1.0,5.05560827255249,0.375,9.546203433826431,-3.175800000000007
23,23.0,421.49,503.51,1.0,4.323126316070557,0.5,8.00596027969162,45.117400000000174
24,24.0,424.37,502.85,1.0,3.727257013320923,0.625,2.95465734053882,12.954600000000092
25,25.0,424.63,502.78,1.0,3.6131675243377686,0.75,0.26925824035672946,0.7950000000000034
26,26.0,426.37,505.22,1.0,3.6131675243377686,0.875,2.996865028659165,0.28159999999986063
27,27.0,424.63,511.78,1.0,3.6131675243377686,1.0,6.786840207342392,12.978800000000192
28,28.0,427.85,508.0,1.0,4.011234283447266,1.125,4.965561398271093,-30.39959999999969
29,29.0,427.85,508.0,0,,1.25,0.0,0.0
30,30.0,428.5,507.5,1.0,3.1622776985168457,1.375,0.8200609733428182,0.0
31,31.0,428.5,507.5,0,,1.5,0.0,0.0
32,32.0,428.5,507.5,0,,1.625,0.0,0.0
33,33.0,428.5,507.5,0,,1.75,0.0,0.0
34,34.0,444.0,519.0,1.0,4.0,1.875,19.300259065618782,-0.0
35,35.0,444.0,519.0,0,,2.0,0.0,-0.0
36,36.0,444.0,519.0,0,,2.125,0.0,0.0
37,37.0,461.72,521.41,1.0,3.7962162494659424,2.25,17.883134512718982,-0.0
38,38.0,461.72,521.41,0,,2.375,0.0,-0.0
39,39.0,484.37,514.78,1.0,3.6131675243377686,2.5,23.600411013370064,0.0
40,40.0,490.81,508.81,1.0,3.6345863342285156,2.625,8.781486206787529,185.44709999999958
41,41.0,490.81,508.81,0,,2.75,0.0,0.0
42,42.0,494.85,504.85,1.0,4.303342342376709,2.875,5.657137085134141,0.0
43,43.0,497.1,502.89,1.0,4.296176433563232,3.0,2.9839738604753463,16.85160000000015
44,44.0,497.1,502.89,0,,3.125,0.0,0.0
45,45.0,497.1,502.89,0,,3.25,0.0,0.0
46,46.0,498.81,499.0,1.0,3.1094911098480225,3.375,4.249258758889582,0.0
47,47.0,499.5,498.5,1.0,3.1622776985168457,3.5,0.8521150157109055,3.1248999999999754
48,48.0,499.0,499.0,1.0,3.4142136573791504,3.625,0.7071067811865476,-0.5949999999999989
49,49.0,499.0,499.0,0,,3.75,0.0,0.0
50,50.0,499.0,499.0,1.0,3.4142136573791504,3.875,0.0,0.0
51,51.0,499.0,499.0,0,,4.0,0.0,0.0
52,52.0,499.0,499.0,0,,4.125,0.0,0.0
53,53.0,499.0,499.0,1.0,3.4142136573791504,4.25,0.0,0.0
54,54.0,499.0,499.0,0,,4.375,0.0,0.0
55,55.0,499.0,498.67,1.0,3.971238136291504,4.5,0.3299999999999841,0.0
56,56.0,498.81,499.0,1.0,3.1094911098480225,4.625,0.3807886552931805,-0.10889999999998949
57,57.0,498.81,498.81,1.0,3.6345863342285156,4.75,0.18999999999999773,-0.06269999999999623
58,58.0,498.81,499.0,1.0,3.1094911098480225,4.875,0.18999999999999773,-0.03609999999999913
59,59.0,498.81,499.0,0,,5.0,0.0,0.0
60,60.0,499.45,498.86,1.0,3.836535930633545,5.125,0.6551335741663518,0.0
61,61.0,499.45,498.86,1.0,3.836535930633545,5.25,0.0,0.0
62,62.0,499.45,498.86,0,,5.375,0.0,0.0
63,63.0,499.45,498.86,0,,5.5,0.0,0.0
64,64.0,499.0,499.0,1.0,3.4142136573791504,5.625,0.47127486671791224,0.0
65,65.0,499.45,498.86,1.0,3.836535930633545,5.75,0.47127486671791224,-0.22209999999998595
66,66.0,499.0,499.0,1.0,3.4142136573791504,5.875,0.47127486671791224,-0.22209999999998595
67,67.0,499.0,499.19,1.0,3.1094911098480225,6.0,0.18999999999999773,0.02659999999999709
68,68.0,499.19,498.81,1.0,3.6345863342285156,6.125,0.4248529157249549,-0.07219999999999827
69,69.0,498.81,499.0,1.0,3.1094911098480225,6.25,0.4248529157249549,-0.14439999999999653
70,70.0,499.19,498.81,1.0,3.6345863342285156,6.375,0.4248529157249549,-0.18049999999999566
71,71.0,499.19,498.81,1.0,3.6345863342285156,6.5,0.0,0.0
72,72.0,499.33,499.0,1.0,3.971238136291504,6.625,0.236008474424109,-0.0
73,73.0,499.0,499.0,1.0,3.4142136573791504,6.75,0.3299999999999841,-0.04619999999999327
74,74.0,499.0,499.0,0,,6.875,0.0,0.0
75,75.0,499.0,499.0,0,,7.0,0.0,0.0
76,76.0,499.0,499.0,0,,7.125,0.0,0.0
77,77.0,495.67,499.0,1.0,3.971238136291504,7.25,3.329999999999984,0.0
78,78.0,497.0,494.81,1.0,3.1094911098480225,7.375,4.396020928066647,-4.428899999999926
79,79.0,497.0,494.81,0,,7.5,0.0,0.0
80,80.0,500.5,484.5,1.0,3.1622776985168457,7.625,10.887887765769817,0.0
81,81.0,501.0,482.33,1.0,3.971238136291504,7.75,2.2268587741480306,24.12270000000017
82,82.0,504.5,473.5,1.0,4.242640495300293,7.875,9.498363016857153,20.911100000000108
83,83.0,505.15,470.63,1.0,3.727257013320923,8.0,2.9426858479966898,27.617099999999915
84,84.0,505.15,470.63,0,,8.125,0.0,0.0
85,85.0,505.15,470.63,0,,8.25,0.0,0.0
86,86.0,501.72,459.5,1.0,3.576000213623047,8.375,11.646535965685228,0.0
87,87.0,501.72,459.5,1.0,3.576000213623047,8.5,0.0,0.0
88,88.0,502.5,459.5,1.0,4.242640495300293,8.625,0.7799999999999727,0.0
89,89.0,502.33,460.0,1.0,4.051835536956787,8.75,0.5281098370604409,-0.13260000000000777
90,90.0,498.81,454.0,1.0,3.1094911098480225,8.875,6.95632086666507,-2.401599999999947
91,91.0,498.72,454.5,1.0,3.576000213623047,9.0,0.508035431835217,-2.6832000000000895
92,92.0,498.44,454.25,1.0,4.002221584320068,9.125,0.37536648758249125,-0.09980000000000434
93,93.0,498.59,454.28,1.0,3.7962162494659424,9.25,0.1529705854077559,-0.049499999999991245
94,94.0,498.74,454.09,1.0,4.474884986877441,9.375,0.24207436873822344,0.01680000000000696
95,95.0,498.37,454.46,1.0,4.432018280029297,9.5,0.5232590180780515,-0.12580000000001335
96,96.0,499.0,454.0,1.0,4.4721360206604,9.625,0.78006409993024,-0.4032999999999957
