,frame,x,y,blobs,blob_size,sec,distance,dot_product
0,0,52.86,473.81,0,,-1.375,,
1,1.0,52.86,473.81,0,,-1.25,0.0,
2,2.0,52.86,473.81,0,,-1.125,0.0,0.0
3,3.0,52.86,473.81,0,,-1.0,0.0,0.0
4,4.0,52.86,473.81,0,,-0.875,0.0,0.0
5,5.0,52.86,473.81,0,,-0.75,0.0,0.0
6,6.0,52.86,473.81,0,,-0.625,0.0,0.0
7,7.0,52.86,473.81,0,,-0.5,0.0,0.0
8,8.0,52.86,473.81,0,,-0.375,0.0,0.0
9,9.0,52.86,473.81,0,,-0.25,0.0,0.0
10,10.0,52.86,473.81,0,,-0.125,0.0,0.0
11,11.0,52.86,473.81,0,,0.0,0.0,0.0
12,12.0,52.86,473.81,0,,0.125,0.0,0.0
13,13.0,52.86,473.81,0,,0.25,0.0,0.0
14,14.0,52.86,473.81,0,,0.375,0.0,0.0
15,15.0,52.86,473.81,0,,0.5,0.0,0.0
16,16.0,52.86,473.81,0,,0.625,0.0,0.0
17,17.0,52.86,473.81,0,,0.75,0.0,0.0
18,18.0,52.86,473.81,0,,0.875,0.0,0.0
19,19.0,52.86,473.81,0,,1.0,0.0,0.0
20,20.0,52.86,473.81,0,,1.125,0.0,0.0
21,21.0,52.86,473.81,0,,1.25,0.0,0.0
22,22.0,52.86,473.81,0,,1.375,0.0,0.0
23,23.0,52.86,473.81,0,,1.5,0.0,0.0
24,24.0,52.86,473.81,0,,1.625,0.0,0.0
25,25.0,52.86,473.81,0,,1.75,0.0,0.0
26,26.0,52.86,473.81,0,,1.875,0.0,0.0
27,27.0,52.86,473.81,0,,2.0,0.0,0.0
28,28.0,52.86,473.81,1.0,3.1094911098480225,2.125,0.0,0.0
29,29.0,51.0,472.5,1.0,3.605551242828369,2.25,2.275016483456769,0.0
30,30.0,50.81,472.0,1.0,3.1094911098480225,2.375,0.5348831648126524,1.0083999999999969
31,31.0,50.81,472.0,0,,2.5,0.0,0.0
32,32.0,50.81,472.0,0,,2.625,0.0,0.0
33,33.0,50.81,472.0,0,,2.75,0.0,0.0
34,34.0,50.7,473.21,1.0,3.849656343460083,2.875,1.2149897118905781,0.0
35,35.0,50.7,473.21,0,,3.0,0.0,0.0
36,36.0,51.19,472.0,1.0,3.1094911098480225,3.125,1.305450113945357,0.0
37,37.0,51.19,472.0,0,,3.25,0.0,0.0
38,38.0,50.33,472.0,1.0,3.971238136291504,3.375,0.8599999999999994,0.0
39,39.0,50.0,472.0,1.0,4.4721360206604,3.5,0.3299999999999983,0.28379999999999833
40,40.0,50.0,472.0,1.0,4.4721360206604,3.625,0.0,0.0
41,41.0,50.0,472.0,1.0,4.4721360206604,3.75,0.0,0.0
42,42.0,50.0,472.0,1.0,4.4721360206604,3.875,0.0,0.0
43,43.0,50.0,472.0,1.0,4.4721360206604,4.0,0.0,0.0
44,44.0,50.0,472.0,1.0,4.4721360206604,4.125,0.0,0.0
45,45.0,50.0,472.0,1.0,4.4721360206604,4.25,0.0,0.0
46,46.0,50.0,472.0,1.0,4.4721360206604,4.375,0.0,0.0
47,47.0,49.03,471.68,1.0,4.8446149826049805,4.5,1.0214205793893099,0.0
48,48.0,49.03,471.68,1.0,4.8446149826049805,4.625,0.0,0.0
49,49.0,49.04,471.46,1.0,5.105656147003174,4.75,0.22022715545547958,0.0
50,50.0,49.02,471.33,1.0,5.169453144073486,4.875,0.13152946437965396,0.028400000000002628
51,51.0,47.92982482910156,471.0789489746094,2.0,4.672696113586426,5.0,1.1187084162520278,0.05444013671874251
52,52.0,47.92982482910156,471.0789489746094,0,,5.125,0.0,0.0
53,53.0,47.47,470.62,1.0,4.8545074462890625,5.25,0.6496714821763957,0.0
54,54.0,47.39,470.68,1.0,5.113570690155029,5.375,0.1,0.009249047851561033
55,55.0,47.29,470.71,1.0,4.610671520233154,5.5,0.10440306508909902,0.009799999999998374
56,56.0,47.47,470.62,1.0,4.8545074462890625,5.625,0.20124611797496963,-0.020699999999997023
57,57.0,47.29,470.71,1.0,4.610671520233154,5.75,0.20124611797496963,-0.0404999999999954
58,58.0,47.29,470.71,0,,5.875,0.0,0.0
59,59.0,47.11,470.74,1.0,4.530705451965332,6.0,0.18248287590895118,0.0
60,60.0,47.33,470.74,1.0,4.696133136749268,6.125,0.21999999999999886,-0.03959999999999973
61,61.0,47.14,470.69,1.0,4.315976142883301,6.25,0.1964688270438857,-0.04179999999999928
62,62.0,47.24,470.93,1.0,4.326507091522217,6.375,0.26000000000000895,-0.031000000000003226
63,63.0,47.33,470.74,1.0,4.696133136749268,6.5,0.21023796041628273,-0.03660000000000142
64,64.0,47.33,470.74,0,,6.625,0.0,0.0
65,65.0,47.33,470.74,0,,6.75,0.0,0.0
66,66.0,47.33,470.74,0,,6.875,0.0,0.0
67,67.0,47.2,470.57,1.0,4.822849750518799,7.0,0.21400934559033685,0.0
68,68.0,47.2,470.57,0,,7.125,0.0,0.0
69,69.0,47.2,470.57,0,,7.25,0.0,0.0
70,70.0,47.15,471.0,1.0,4.326035022735596,7.375,0.4328972164382745,0.0
71,71.0,47.15,471.0,0,,7.5,0.0,0.0
72,72.0,46.630950927734375,470.0714416503906,2.0,4.133206367492676,7.625,1.0637821901353166,0.0
73,73.0,46.86,470.55,1.0,3.836535930633545,7.75,0.5305483686588839,-0.5632570597678522
74,74.0,46.86,470.55,0,,7.875,0.0,-0.0
75,75.0,46.72,470.5,1.0,3.576000213623047,8.0,0.14866068747318942,0.0
76,76.0,46.72,470.5,0,,8.125,0.0,0.0
77,77.0,46.63,470.78,1.0,3.6131675243377686,8.25,0.2941088233970277,0.0
78,78.0,46.63,470.78,1.0,3.6131675243377686,8.375,0.0,0.0
79,79.0,46.5,471.0,1.0,3.3027756214141846,8.5,0.2555386467836375,0.0
80,80.0,46.5,471.0,0,,8.625,0.0,0.0
81,81.0,46.5,471.0,0,,8.75,0.0,0.0
82,82.0,110.0,483.5,1.0,3.605551242828369,8.875,64.71862174057789,-0.0
83,83.0,110.0,483.5,0,,9.0,0.0,-0.0
84,84.0,45.5,470.0,1.0,3.605551242828369,9.125,65.89764790946639,0.0
85,85.0,45.33,470.0,1.0,3.971238136291504,9.25,0.1700000000000017,10.96500000000011
86,86.0,45.33,470.0,1.0,3.971238136291504,9.375,0.0,0.0
87,87.0,45.33,470.0,1.0,3.971238136291504,9.5,0.0,0.0
88,88.0,44.53,469.62,1.0,4.8545074462890625,9.625,0.8856635930193766,0.0
89,89.0,44.53,469.62,0,,9.75,0.0,0.0
90,90.0,43.89,469.66,1.0,4.692133903503418,9.875,0.6412487816752578,0.0
91,91.0,44.2,469.88,1.0,4.468204498291016,10.0,0.38013155617494904,-0.18959999999999833
92,92.0,43.5,469.5,1.0,5.099019527435303,10.125,0.7964923100695954,-0.3005999999999902
93,93.0,43.0,469.0,1.0,4.4721360206604,10.25,0.7071067811865476,0.5399999999999991
94,94.0,43.2,469.14,1.0,4.8203043937683105,10.375,0.24413111231466858,-0.1699999999999946
95,95.0,43.2,469.14,0,,10.5,0.0,-0.0
96,96.0,43.2,469.14,0,,10.625,0.0,0.0
97,97.0,41.44,468.71,1.0,5.086126327514648,10.75,1.8117670931993506,0.0
98,98.0,41.24,468.5,1.0,5.224967002868652,10.875,0.2899999999999822,0.44229999999998615
99,99.0,40.5,468.5,1.0,5.099019527435303,11.0,0.740000000000002,0.14799999999999724
100,100.0,40.24,468.32,1.0,4.863711833953857,11.125,0.31622776601684016,0.19239999999999904
101,101.0,40.1,468.11,1.0,4.296176433563232,11.25,0.25238858928246255,0.07419999999999763
102,102.0,39.97,468.43,1.0,4.87321138381958,11.375,0.3453983207834055,-0.048999999999991585
103,103.0,39.5,468.24,1.0,4.608570098876953,11.5,0.5069516742254612,0.0003000000000030825
104,104.0,40.32,468.24,1.0,4.863711833953857,11.625,0.8200000000000003,-0.3853999999999992
105,105.0,39.75,468.27,1.0,4.277985095977783,11.75,0.5707889277132122,-0.46740000000000037
106,106.0,39.75,468.27,0,,11.875,0.0,0.0
107,107.0,39.5,468.5,2.0,4.242640495300293,12.0,0.33970575502927286,0.0
108,108.0,39.5,468.5,0,,12.125,0.0,0.0
109,109.0,37.5,468.0,1.0,3.605551242828369,12.25,2.0615528128088303,0.0
110,110.0,37.67,468.27,1.0,4.186751365661621,12.375,0.31906112267086184,-0.4749999999999943
111,111.0,29.0,466.19,1.0,3.1094911098480225,12.5,8.916013683255537,-2.035499999999973
112,112.0,36.85,468.15,1.0,4.303342342376709,12.625,8.090988814724684,-72.13629999999995
113,113.0,37.0,468.33,1.0,3.971238136291504,12.75,0.23430749027720396,1.5302999999999987
114,114.0,29.0,466.19,1.0,3.1094911098480225,12.875,8.281280094284938,-1.5852000000000008
115,115.0,37.25,468.27,1.0,4.277985095977783,13.0,8.508166665034244,-70.45119999999994
116,116.0,37.1,468.11,1.0,4.296176433563232,13.125,0.2193171219945889,-1.5702999999999196
117,117.0,37.15,468.15,1.0,4.303342342376709,13.25,0.06403124237430355,-0.013899999999992408
118,118.0,37.0,468.33,1.0,3.971238136291504,13.375,0.23430749027720396,-0.0003000000000057783
119,119.0,36.85,468.15,1.0,4.303342342376709,13.5,0.23430749027720396,-0.009900000000002882
120,120.0,37.45,468.14,1.0,3.836535930633545,13.625,0.6000833275471011,-0.08820000000000093
121,121.0,36.85,468.15,1.0,4.303342342376709,13.75,0.6000833275471011,-0.36010000000000153
122,122.0,36.85,468.15,1.0,4.303342342376709,13.875,0.0,0.0
123,123.0,37.33,468.0,1.0,3.971238136291504,14.0,0.5028916384271965,0.0
124,124.0,37.33,468.0,0,,14.125,0.0,0.0
125,125.0,37.33,468.0,0,,14.25,0.0,0.0
126,126.0,36.71,468.16,1.0,3.945650577545166,14.375,0.6403124237432887,0.0
127,127.0,36.5,468.0,1.0,3.605551242828369,14.5,0.26400757564889754,0.10459999999999198
128,128.0,36.5,468.0,1.0,3.605551242828369,14.625,0.0,0.0
129,129.0,36.5,468.0,1.0,3.605551242828369,14.75,0.0,0.0
130,130.0,36.37,468.22,1.0,3.6131675243377686,14.875,0.2555386467836375,0.0
131,131.0,36.37,468.22,0,,15.0,0.0,0.0
132,132.0,36.3,467.79,1.0,3.849656343460083,15.125,0.43566041821584606,0.0
133,133.0,36.37,468.22,1.0,3.6131675243377686,15.25,0.43566041821584606,-0.1898000000000059
134,134.0,36.37,468.22,1.0,3.6131675243377686,15.375,0.0,-0.0
135,135.0,36.37,468.22,1.0,3.6131675243377686,15.5,0.0,0.0
136,136.0,36.5,468.5,1.0,3.1622776985168457,15.625,0.30870698080863895,-0.0
137,137.0,36.5,468.5,0,,15.75,0.0,-0.0
138,138.0,36.5,468.5,0,,15.875,0.0,0.0
139,139.0,36.5,468.5,0,,16.0,0.0,0.0
140,140.0,36.5,468.5,0,,16.125,0.0,0.0
141,141.0,36.5,468.5,0,,16.25,0.0,0.0
142,142.0,36.5,468.5,0,,16.375,0.0,0.0
143,143.0,36.5,468.5,0,,16.5,0.0,0.0
