,frame,x,y,blobs,blob_size,sec,distance,dot_product
0,0,727.41,469.72,0,,-0.625,,
1,1.0,727.41,469.72,0,,-0.5,0.0,
2,2.0,727.41,469.72,0,,-0.375,0.0,0.0
3,3.0,727.41,469.72,0,,-0.25,0.0,0.0
4,4.0,727.41,469.72,0,,-0.125,0.0,0.0
5,5.0,727.41,469.72,0,,0.0,0.0,0.0
6,6.0,727.41,469.72,0,,0.125,0.0,0.0
7,7.0,727.41,469.72,0,,0.25,0.0,0.0
8,8.0,727.41,469.72,0,,0.375,0.0,0.0
9,9.0,727.41,469.72,0,,0.5,0.0,0.0
10,10.0,727.41,469.72,0,,0.625,0.0,0.0
11,11.0,727.41,469.72,0,,0.75,0.0,0.0
12,12.0,727.41,469.72,0,,0.875,0.0,0.0
13,13.0,727.41,469.72,0,,1.0,0.0,0.0
14,14.0,727.41,469.72,0,,1.125,0.0,0.0
15,15.0,727.41,469.72,0,,1.25,0.0,0.0
16,16.0,727.41,469.72,0,,1.375,0.0,0.0
17,17.0,727.41,469.72,1.0,3.7962162494659424,1.5,0.0,0.0
18,18.0,727.41,469.72,0,,1.625,0.0,0.0
19,19.0,727.41,469.72,0,,1.75,0.0,0.0
20,20.0,727.41,469.72,0,,1.875,0.0,0.0
21,21.0,727.41,469.72,0,,2.0,0.0,0.0
22,22.0,727.41,469.72,0,,2.125,0.0,0.0
23,23.0,727.41,469.72,0,,2.25,0.0,0.0
24,24.0,727.41,469.72,0,,2.375,0.0,0.0
25,25.0,727.41,469.72,0,,2.5,0.0,0.0
26,26.0,727.41,469.72,0,,2.625,0.0,0.0
27,27.0,727.41,469.72,0,,2.75,0.0,0.0
28,28.0,727.41,469.72,0,,2.875,0.0,0.0
29,29.0,727.41,469.72,0,,3.0,0.0,0.0
30,30.0,727.41,469.72,0,,3.125,0.0,0.0
31,31.0,727.41,469.72,0,,3.25,0.0,0.0
32,32.0,676.85,431.85,1.0,4.303342342376709,3.375,63.170012664238044,0.0
33,33.0,677.0,431.5,1.0,3.605551242828369,3.5,0.3807886552932074,5.670500000002021
34,34.0,677.0,431.5,1.0,3.605551242828369,3.625,0.0,0.0
35,35.0,677.0,431.5,1.0,3.605551242828369,3.75,0.0,0.0
36,36.0,677.0,431.5,1.0,3.605551242828369,3.875,0.0,0.0
37,37.0,677.28,431.41,1.0,3.7962162494659424,4.0,0.2941088233970212,0.0
38,38.0,677.0,431.5,1.0,3.605551242828369,4.125,0.2941088233970212,-0.08649999999998022
39,39.0,677.0,431.5,1.0,3.605551242828369,4.25,0.0,0.0
40,40.0,677.0,431.5,1.0,3.605551242828369,4.375,0.0,0.0
41,41.0,677.28,431.41,1.0,3.7962162494659424,4.5,0.2941088233970212,0.0
42,42.0,677.28,431.59,1.0,3.7962162494659424,4.625,0.17999999999994998,-0.016199999999990996
43,43.0,676.78,431.37,1.0,3.6131675243377686,4.75,0.5462600113498947,-0.039599999999983676
44,44.0,677.0,431.5,1.0,3.605551242828369,4.875,0.2555386467836339,-0.1386000000000088
45,45.0,677.0,431.5,1.0,3.605551242828369,5.0,0.0,-0.0
46,46.0,677.0,431.5,2.0,3.605551242828369,5.125,0.0,0.0
47,47.0,677.0,431.5,1.0,3.605551242828369,5.25,0.0,0.0
48,48.0,676.78,431.63,1.0,3.6131675243377686,5.375,0.2555386467836339,0.0
49,49.0,676.78,431.63,0,,5.5,0.0,0.0
50,50.0,674.54,433.63,1.0,4.432018280029297,5.625,3.0029319006597603,0.0
51,51.0,674.54,433.63,0,,5.75,0.0,0.0
52,52.0,672.0,435.0,1.0,4.4721360206604,5.875,2.8859140666346645,0.0
53,53.0,672.33,435.0,1.0,3.971238136291504,6.0,0.3300000000000409,-0.838200000000092
