,frame,x,y,blobs,blob_size,sec,distance,dot_product
0,0,436.78,294.63,0,,-1.375,,
1,1.0,436.78,294.63,0,,-1.25,0.0,
2,2.0,436.78,294.63,0,,-1.125,0.0,0.0
3,3.0,436.78,294.63,0,,-1.0,0.0,0.0
4,4.0,436.78,294.63,0,,-0.875,0.0,0.0
5,5.0,436.78,294.63,0,,-0.75,0.0,0.0
6,6.0,436.78,294.63,0,,-0.625,0.0,0.0
7,7.0,436.78,294.63,0,,-0.5,0.0,0.0
8,8.0,436.78,294.63,0,,-0.375,0.0,0.0
9,9.0,436.78,294.63,0,,-0.25,0.0,0.0
10,10.0,436.78,294.63,0,,-0.125,0.0,0.0
11,11.0,436.78,294.63,0,,0.0,0.0,0.0
12,12.0,436.78,294.63,0,,0.125,0.0,0.0
13,13.0,436.78,294.63,1.0,3.6131675243377686,0.25,0.0,0.0
14,14.0,436.78,294.63,0,,0.375,0.0,0.0
15,15.0,440.85,286.8,1.0,3.1622776985168457,0.5,8.824613305975518,0.0
16,16.0,446.72,293.5,1.0,3.576000213623047,0.625,8.907687690977939,-28.570099999999496
17,17.0,450.22,294.63,1.0,3.6131675243377686,0.75,3.677893418792882,28.11599999999997
18,18.0,450.22,294.63,0,,0.875,0.0,-0.0
19,19.0,457.81,296.81,1.0,3.6345863342285156,1.0,7.8968664671500965,-0.0
20,20.0,461.78,298.63,1.0,3.6131675243377686,1.125,4.367298936413643,34.09989999999968
21,21.0,465.41,301.28,1.0,3.7962162494659424,1.25,4.494374261229282,19.23410000000004
22,22.0,466.85,303.75,1.0,4.323126316070557,1.375,2.8591082525850835,11.772700000000084
23,23.0,470.5,308.5,1.0,3.1622776985168457,1.5,5.9904090010616,16.988500000000087
24,24.0,470.41,308.72,1.0,3.7962162494659424,1.625,0.23769728648011004,0.716500000000223
25,25.0,470.5,309.0,1.0,3.605551242828369,1.75,0.2941088233970212,0.05350000000000614
26,26.0,471.19,308.81,1.0,3.6345863342285156,1.875,0.7156814934033128,0.008899999999988355
27,27.0,472.5,311.0,1.0,3.605551242828369,2.0,2.5519012520079998,0.487800000000004
28,28.0,472.5,311.0,0,,2.125,0.0,-0.0
29,29.0,472.5,311.0,2.0,3.605551242828369,2.25,0.0,0.0
30,30.0,472.29,311.84,1.0,3.945650577545166,2.375,0.8658521813796795,0.0
31,31.0,472.55,311.67,1.0,4.547507286071777,2.5,0.3106444913401513,-0.19739999999995414
32,32.0,472.55,311.67,0,,2.625,0.0,0.0
33,33.0,473.03,311.28,1.0,4.19999885559082,2.75,0.6184658438426464,0.0
34,34.0,472.5,311.5,1.0,3.1622776985168457,2.875,0.5738466694161282,-0.34019999999998657
35,35.0,472.5,311.0,1.0,3.605551242828369,3.0,0.5,-0.11000000000001364
36,36.0,472.85,312.0,1.0,4.011234283447266,3.125,1.059481005020862,-0.5
37,37.0,473.0,311.85,1.0,4.011234283447266,3.25,0.2121320343559321,-0.09749999999998181
38,38.0,472.85,312.0,1.0,4.011234283447266,3.375,0.2121320343559321,-0.044999999999986356
39,39.0,472.5,311.5,1.0,3.1622776985168457,3.5,0.6103277807866982,-0.022499999999993178
40,40.0,473.03,311.75,1.0,4.0848774909973145,3.625,0.5860034129593198,-0.3105000000000025
41,41.0,472.63,311.22,1.0,3.6131675243377686,3.75,0.6640030120413257,-0.3444999999999702
42,42.0,472.59,311.28,1.0,3.7962162494659424,3.875,0.07211102550924574,-0.015799999999962167
43,43.0,472.7,312.21,1.0,3.849656343460083,4.0,0.9364827814754608,0.05139999999994686
44,44.0,476.19,315.19,1.0,3.6345863342285156,4.125,4.589172038614391,3.1553000000000857
45,45.0,479.0,321.5,1.0,4.123105525970459,4.25,6.907401827025849,28.610700000000158
46,46.0,481.1363525390625,327.4545593261719,2.0,3.836535930633545,4.375,6.32619782650363,43.576419982910174
47,47.0,481.5,333.5,1.0,4.242640495300293,4.5,6.056367922824847,36.774814321659505
48,48.0,481.59,339.28,1.0,3.7962162494659424,4.625,5.780700649575247,34.97537536621076
49,49.0,481.59,339.28,0,,4.75,0.0,-0.0
50,50.0,479.33,349.0,1.0,4.051835536956787,4.875,9.979278531036224,0.0
51,51.0,479.33,349.0,0,,5.0,0.0,0.0
52,52.0,473.5,358.5,1.0,3.1622776985168457,5.125,11.146250490635845,0.0
53,53.0,471.0,361.5,1.0,4.123105525970459,5.25,3.905124837953327,43.07499999999996
54,54.0,468.0,364.0,1.0,3.4142136573791504,5.375,3.905124837953327,15.0
55,55.0,468.0,364.0,1.0,4.4721360206604,5.5,0.0,0.0
56,56.0,467.81,363.81,1.0,3.6345863342285156,5.625,0.26870057685088483,0.0
57,57.0,467.81,364.19,1.0,3.6345863342285156,5.75,0.37999999999999545,-0.07219999999999827
58,58.0,467.81,364.19,1.0,3.6345863342285156,5.875,0.0,0.0
59,59.0,468.0,364.0,1.0,4.4721360206604,6.0,0.26870057685088483,0.0
60,60.0,468.15,364.15,1.0,4.303342342376709,6.125,0.2121320343559321,0.0
61,61.0,468.19,363.81,1.0,3.6345863342285156,6.25,0.34234485537245135,-0.044999999999986356
62,62.0,468.19,363.81,1.0,3.6345863342285156,6.375,0.0,0.0
63,63.0,468.0,364.0,1.0,3.4142136573791504,6.5,0.26870057685088483,0.0
