,frame,x,y,blobs,blob_size,sec,distance,dot_product
0,0,738.5,472.5,0,,-1.5,,
1,1.0,738.5,472.5,1.0,3.1622776985168457,-1.375,0.0,
2,2.0,738.5,472.5,0,,-1.25,0.0,0.0
3,3.0,738.5,472.5,0,,-1.125,0.0,0.0
4,4.0,738.5,472.5,0,,-1.0,0.0,0.0
5,5.0,738.5,472.5,0,,-0.875,0.0,0.0
6,6.0,738.5,472.5,0,,-0.75,0.0,0.0
7,7.0,738.5,472.5,0,,-0.625,0.0,0.0
8,8.0,738.5,472.5,0,,-0.5,0.0,0.0
9,9.0,738.5,472.5,0,,-0.375,0.0,0.0
10,10.0,738.5,472.5,0,,-0.25,0.0,0.0
11,11.0,738.5,472.5,0,,-0.125,0.0,0.0
12,12.0,738.5,472.5,0,,0.0,0.0,0.0
13,13.0,738.5,472.5,0,,0.125,0.0,0.0
14,14.0,738.5,472.5,0,,0.25,0.0,0.0
15,15.0,738.5,472.5,0,,0.375,0.0,0.0
16,16.0,729.5,453.0,1.0,3.605551242828369,0.5,21.47673159491453,0.0
17,17.0,729.5,453.0,1.0,3.605551242828369,0.625,0.0,0.0
18,18.0,729.71,453.16,1.0,3.945650577545166,0.75,0.2640075756489258,-0.0
19,19.0,729.5,453.0,1.0,3.605551242828369,0.875,0.2640075756489258,-0.06970000000002328
20,20.0,729.63,452.78,1.0,3.6131675243377686,1.0,0.2555386467836339,0.007900000000006093
21,21.0,729.5,453.0,1.0,3.605551242828369,1.125,0.2555386467836339,-0.06530000000001082
22,22.0,729.5,453.0,1.0,3.605551242828369,1.25,0.0,0.0
23,23.0,729.5,453.0,1.0,3.605551242828369,1.375,0.0,0.0
24,24.0,729.5,453.0,1.0,3.605551242828369,1.5,0.0,0.0
25,25.0,729.5,453.0,1.0,3.605551242828369,1.625,0.0,0.0
26,26.0,729.71,453.16,1.0,3.945650577545166,1.75,0.2640075756489258,-0.0
27,27.0,729.5,453.0,1.0,3.605551242828369,1.875,0.2640075756489258,-0.06970000000002328
28,28.0,729.5,453.0,1.0,3.605551242828369,2.0,0.0,0.0
29,29.0,729.5,453.5,1.0,4.242640495300293,2.125,0.5,0.0
30,30.0,729.5,453.0,1.0,3.605551242828369,2.25,0.5,-0.25
